Country,Year,Energyinst Consuption (tb/d),Energyinst Reserves (tmb),Energyinst Capacity (tb/d),Energyinst Production (tb/d),Energyinst Throughput (tb/d)
Trinidad & Tobago,2017.0,40.29225753424658,0.24298200000000003,174.99999999999997,98.69023390493894,130.7397589041096
Tunisia,2017.0,,0.425,,45.47654794520548,
Turkey,2017.0,1014.1892814031277,,596.0,,541.516301369863
Turkmenistan,2017.0,143.17435731152136,0.6,271.1095890410959,268.8164383561644,124.74
US,2017.0,18845.18869315068,61.23300000000001,18597.999999999996,13140.416657534246,16590.0
USSR,2017.0,0.0,,0.0,0.0,0.0
Ukraine,2017.0,229.79291890410957,,250.0,,76.6894041073737
United Arab Emirates,2017.0,993.0072135180864,97.8,1229.0,3879.59664369863,1119.0
United Kingdom,2017.0,1586.755640198145,2.5,1227.021917808219,1005.4250438054795,1073.160197260274
Uzbekistan,2017.0,102.78683648830571,0.594,232.0,60.95077109589042,58.41760120143009
Venezuela,2017.0,547.5031589572716,302.808,1302.9999999999998,2199.4038266666666,544.0
Vietnam,2017.0,551.9861848763836,4.4,167.00000000000003,284.3716438356164,141.20528911319397
Western Africa,2017.0,685.5470122572247,,,,
Yemen,2017.0,,3.0,,71.01369863013699,
Algeria,2018.0,413.4195890410959,12.2,656.9999999999999,1510.5147123287672,600.7386849315068
Angola,2018.0,,8.16,,1519.2260367123288,
Argentina,2018.0,644.8564817920422,2.3868580729553797,580.0,591.666400322795,470.19871159963094
Australia,2018.0,1075.1654336539548,2.3903420957597694,453.9500000000001,342.120628717684,474.0273972602739
Austria,2018.0,259.1586176986301,,192.7890410958904,,180.13718182791095
Azerbaijan,2018.0,113.60797260273972,7.0,163.0,784.1662602739727,122.31058904109591
Bahrain,2018.0,,,259.99999999999994,,259.8383561643836
Bangladesh,2018.0,207.68543018764043,,43.0,,24.93666
Belarus,2018.0,170.7949622347335,,519.9999999999999,,365.59630136986306
Belgium,2018.0,667.7110422145845,,776.0,,663.2365053510275
Brazil,2018.0,2367.524169351962,13.435306572850001,2285.0756636192173,2690.961661743066,1732.7359331480297
Brunei,2018.0,,1.1,,111.502722018498,
Bulgaria,2018.0,100.85731016360765,,195.0,,118.07855149026112
Canada,2018.0,2476.393267823858,170.73218899393962,1939.1989708149056,5243.879959117512,1652.9889564066355
Central America,2018.0,449.24728324197116,,,,
Chad,2018.0,,1.5,,115.50546027397259,
Chile,2018.0,379.09888952287537,,242.0,,171.92723778463414
China,2018.0,13641.41357260274,26.19009,15655.47424657534,3802.040876712329,12573.942246575341
China Hong Kong SAR,2018.0,433.46679584105664,,,,
Colombia,2018.0,392.1874148940537,1.782208,421.0,865.4809831504359,414.6972602739726
Croatia,2018.0,70.75578630136987,,,,
Curacao,2018.0,,,320.0,,28.520000000000003
Cyprus,2018.0,51.69584191780822,,,,
Czech Republic,2018.0,206.7234520547945,,174.71506849315065,,151.0783287671233
Denmark,2018.0,154.32551265321422,0.44028675206949996,180.5479452054794,115.87670241095891,152.11116922624143
Eastern Africa,2018.0,654.8633766187507,,,,
Ecuador,2018.0,254.6893651007238,1.3025471,174.99999999999997,517.2396472958904,159.25479452054793
Egypt,2018.0,727.4839726027398,3.197,795.0,674.4202739726027,522.3578904109589
Equatorial Guinea,2018.0,,1.1,,176.26484383561643,
Estonia,2018.0,29.817546849315065,,,,
Finland,2018.0,199.86046690782743,,261.06849315068496,,232.67227397260274
France,2018.0,1538.2664439979178,,1245.0958904109589,,1085.019955265411
Gabon,2018.0,,2.0,,193.447,
Germany,2018.0,2246.910957246575,,2061.5373972602742,,1752.4925479452056
Greece,2018.0,294.3537593424657,,528.0,,488.5348511344178
Guyana,2018.0,,,,0.0,
Hungary,2018.0,174.8154810493156,,164.99999999999997,,141.31838356164383
Iceland,2018.0,22.60279127731589,,,,
India,2018.0,5004.382733580733,4.4765774700000005,4971.631612903226,892.4830738621422,5154.137019952756
Indonesia,2018.0,1618.1939792494743,3.1542999999999997,1093.545,807.5642969863013,915.8385452054795
Iran,2018.0,1722.0242669539991,155.60000000000002,2329.9999999999995,4720.0,2087.3244082397005
Iraq,2018.0,762.3758915784811,145.019,849.0,4631.920481057363,596.2762231041096
Ireland,2018.0,154.53513665753425,,75.0,,60.88920547945206
Israel,2018.0,228.92971951144426,,301.00000000000006,,237.71706112328764
Italy,2018.0,1300.162428998818,0.5739724079999999,1900.0,97.15947688575343,1346.3269244434932
Japan,2018.0,3939.057673133788,,3342.8600000000006,,3058.7931584079042
Kazakhstan,2018.0,303.70023264,30.0,390.0,1899.809969863014,373.6231534246575
Kuwait,2018.0,469.53787541437407,101.5,736.0,3049.7086164383563,679.2157354054794
Latvia,2018.0,33.512293722333354,,,,
Libya,2018.0,,48.363,,1165.2054328767124,
Lithuania,2018.0,66.8343287671233,,240.98630136986304,,194.58037260273974
Luxembourg,2018.0,59.97377052432461,,,,
Malaysia,2018.0,804.4631302847374,2.7318000000000002,624.9999999999999,712.6364324454324,566.2876986317457
Mexico,2018.0,1918.1768461972677,6.46417,1558.0000000000002,2068.3713013698634,611.856324430137
Middle Africa,2018.0,251.9419730605696,,,,
Morocco,2018.0,286.7446284343702,,200.82191780821918,,0.0
Netherlands,2018.0,918.9540355616439,,1298.75,,1192.2395616438357
Netherlands Antilles,2018.0,,,0.0,,0.0
New Zealand,2018.0,174.6880532760013,,135.60500000000002,,103.1854352085217
Nigeria,2018.0,,36.972,454.0,2000.3251780821915,35.13580273972604
North Macedonia,2018.0,22.531967306164383,,,,
Norway,2018.0,225.6414117260274,8.644514704892647,341.99999999999994,1862.6393427436892,304.6282575984589
Oman,2018.0,223.56091411680114,5.373,304.0,978.3873972602739,303.69342465753425
Other Africa,2018.0,,3.8073700836651985,687.375,315.31595307750155,446.01759222574765
Other Asia Pacific,2018.0,528.6412722101421,1.1704933906536104,197.33,230.00927989127416,96.99992175628653
Other CIS,2018.0,97.4812588356074,0.25,48.353595092699564,37.87877999999999,11.105620522070016
Other Caribbean,2018.0,657.518268365231,,,,
Other Europe,2018.0,,1.565852537113627,355.1129863013699,307.60373997426996,165.8253317567486
Other Europe ,2018.0,337.92124628882334,,,,
Other Middle East,2018.0,566.7226178073153,0.15672999999999998,496.0,206.6233287671233,152.58231076071652
Other Northern Africa,2018.0,334.96098669120624,,,,
Other S. & Cent. America,2018.0,,0.5734152905246128,675.0,127.81069609352303,240.35536207309926
Other South America,2018.0,224.8508004069322,,,,
Other Southern Africa,2018.0,58.76137088842579,,,,
Pakistan,2018.0,498.90260434323295,,401.4530547945206,,275.05319346476716
Peru,2018.0,254.01819942621663,0.85889,253.0,138.64649471232877,208.89331672288193
Philippines,2018.0,455.8283835616438,,270.93999999999994,,237.07397260273976
Poland,2018.0,666.904231150685,,581.3794520547946,,540.2109589041096
Portugal,2018.0,239.21844416438356,,329.99999999999994,,251.8182904537671
Qatar,2018.0,350.59598065395573,25.243999999999996,429.0,1798.4439561844501,396.65
Republic of Congo,2018.0,,2.982,,,
Republic of Congo ,2018.0,,,,330.466,
Romania,2018.0,204.32620057534245,0.6,253.959397260274,74.61769863013699,231.7083287671233
Russian Federation,2018.0,3359.9676397006215,107.2207794,6551.0,11562.426127435556,5864.0
Saudi Arabia,2018.0,3870.598951296986,297.671,2835.0000000000005,12261.333341747031,2770.0000000000005
Singapore,2018.0,1338.447277924846,,1514.0,,973.9642796874646
Slovakia,2018.0,87.37191780821918,,122.0,,109.00614679205908
Slovenia,2018.0,54.486833232876705,,,,
South Africa,2018.0,580.2850440981797,,519.9999999999999,,455.0477808045937
South Korea,2018.0,2782.5717095890404,,3345.9,,3030.8661950410956
South Sudan,2018.0,,3.5,,144.296,
Spain,2018.0,1262.113472979191,,1564.2019178082194,,1363.4402465753424
Sri Lanka,2018.0,137.86118684931506,,,,
Sudan,2018.0,,1.4999999999999998,,74.19971663116236,
Sweden,2018.0,261.47175906849316,,454.0,,405.519698630137
Switzerland,2018.0,211.01779284931507,,68.0,,60.50764383561644
Syria,2018.0,,2.5,,24.05190086364746,
Taiwan,2018.0,1014.480117238604,,1083.0,,889.4757375257517
Thailand,2018.0,1271.553460463614,0.29259999999999997,1234.5,475.21176054794523,1093.215
Trinidad & Tobago,2018.0,34.41376438356164,0.24298200000000003,174.99999999999997,87.31653801449315,98.72163835616439
Tunisia,2018.0,,0.425,,43.71326027397261,
Turkey,2018.0,1018.4412508968303,,818.0,,472.3331506849315
Turkmenistan,2018.0,153.20669728234694,0.6,271.1095890410959,258.6476712328767,117.45999999999998
US,2018.0,19416.588252054793,68.89399999999999,18808.0,15320.653712328767,16968.999999999996
USSR,2018.0,0.0,,0.0,0.0,0.0
Ukraine,2018.0,239.89170219178087,,250.0,,46.952164383561644
United Arab Emirates,2018.0,992.2944018363656,97.8,1229.0,3893.683464794521,1095.9999999999998
United Kingdom,2018.0,1564.1869751719646,2.7,1227.021917808219,1091.7611609972603,1040.6950649589041
Uzbekistan,2018.0,117.77199923638122,0.594,232.0,63.989380136986306,69.63201114475324
Venezuela,2018.0,425.10178404277735,303.805745,1302.9999999999998,1641.6504179010187,306.24594701463025
Vietnam,2018.0,580.845631103901,4.4,367.0,256.6682191780822,220.82589473684214
Western Africa,2018.0,802.5700182240506,,,,
Yemen,2018.0,,3.0,,94.1561128590205,
Algeria,2019.0,430.20115890410966,12.2,656.9999999999999,1486.6170136986302,569.4305479452055
Angola,2019.0,,7.783000000000001,,1420.376491940822,
Argentina,2019.0,567.2531086877871,2.4827074925111905,580.0,719.6227496865471,476.0680260582197
Australia,2019.0,1064.1020767543662,2.3903420957597694,455.4,457.9666696718528,464.5972602739726
Austria,2019.0,265.47615717808213,,192.7890410958904,,183.23857323287677
Azerbaijan,2019.0,115.18339726027398,7.0,120.0,762.8150684931506,124.3971287671233
Bahrain,2019.0,,,259.99999999999994,,264.24855616438356
Bangladesh,2019.0,203.6653438069617,,43.0,,28.32392328767123
Belarus,2019.0,174.38217602009456,,519.9999999999999,,358.5273698630137
Belgium,2019.0,627.6938830684932,,776.0,,693.3236136986302
Brazil,2019.0,2361.0343197037246,12.714599999999999,2290.1641205109922,2889.7151851200515,1750.888326954781
Brunei,2019.0,,1.1,,121.293961392434,
Bulgaria,2019.0,105.24918035616437,,195.0,,137.45647767123288
Canada,2019.0,2486.0024271017146,169.12490962588842,2054.145120263034,5372.4170322636655,1822.0170394796678
Central America,2019.0,486.0056959241743,,,,
Chad,2019.0,,1.5,,126.87781095890408,
Chile,2019.0,378.1152719726531,,242.0,,186.1094685851507
China,2019.0,14315.645493150687,25.96275738,16199.199589041094,3848.3102465753423,13433.359643835614
China Hong Kong SAR,2019.0,407.1480604400406,,,,
Colombia,2019.0,394.18736167097353,1.96,421.0,885.8297257178084,415.0386575342466
Croatia,2019.0,69.15174246575343,,,,
Curacao,2019.0,,,320.0,,4.250313620071684
Cyprus,2019.0,51.55304906849316,,,,
Czech Republic,2019.0,209.46295890410957,,174.71506849315065,,157.5849589041096
Denmark,2019.0,154.39424288078246,0.4277071305818,180.5479452054794,102.95639084931508,153.51674865753424
Eastern Africa,2019.0,653.067109689359,,,,
Ecuador,2019.0,248.5315283537861,1.3025471,174.99999999999997,531.0029676136987,142.27805479452056
Egypt,2019.0,691.6532054794521,3.146,795.0,653.3820547945206,565.3337808219178
Equatorial Guinea,2019.0,,1.1,,160.27777534246576,
Estonia,2019.0,26.793142410958904,,,,
Finland,2019.0,198.67457534246574,,261.06849315068496,,239.78136986301368
France,2019.0,1528.373517421452,,1245.0958904109589,,978.0027397260274
Gabon,2019.0,,2.0,,217.83100000000002,
Germany,2019.0,2270.3462992520545,,2062.441095890411,,1762.9262506849318
Greece,2019.0,303.5781531506849,,528.0,,462.42925632876705
Guyana,2019.0,,,,1.16986301369863,
Hungary,2019.0,176.2552602739726,,164.99999999999997,,136.69947945205482
Iceland,2019.0,19.21434353988548,,,,
India,2019.0,5179.451530358866,4.660614314166137,4994.094516129032,851.0389934859771,5119.123556722288
Indonesia,2019.0,1584.3021945878224,2.4839700000000002,1110.6449999999998,780.6671506849315,917.7057317260274
Iran,2019.0,1796.2241424695055,157.8,2495.0,3509.9999999999995,2100.56153667535
Iraq,2019.0,753.1526343205188,145.019,919.0,4779.452101616011,632.7728373315069
Ireland,2019.0,154.32225419178081,,75.0,,50.807945205479456
Israel,2019.0,231.43842506124085,,301.00000000000006,,242.1646329998417
Italy,2019.0,1258.653696230353,0.551810376,1900.0,88.74614855205479,1354.8701109863016
Japan,2019.0,3846.2073999502454,,3342.8600000000006,,3046.469351277718
Kazakhstan,2019.0,306.58984534679166,30.0,400.0,1903.0993068493153,392.3598383561644
Kuwait,2019.0,451.1933601820755,101.5,736.0,2976.1561506849316,662.8508235945204
Latvia,2019.0,38.12361638356164,,,,
Libya,2019.0,,48.363,,1231.8493260422797,
Lithuania,2019.0,66.91186027397262,,240.98630136986304,,191.18246575342462
Luxembourg,2019.0,60.644158054794524,,,,
Malaysia,2019.0,867.1036514680778,2.7318000000000002,624.9999999999999,671.7496810935774,585.5414803852251
Mexico,2019.0,1817.5639607277,6.065879999999999,1558.0000000000002,1918.1428438356163,592.0086016849314
Middle Africa,2019.0,269.03108345410686,,,,
Morocco,2019.0,292.6526262249903,,0.0,,0.0
Netherlands,2019.0,889.1001885205478,,1291.25,,1217.241890410959
Netherlands Antilles,2019.0,,,0.0,,0.0
New Zealand,2019.0,178.81018307063863,,135.60500000000002,,109.67231402964303
Nigeria,2019.0,,36.89000000000001,460.0,2093.437684931507,7.4089912931506845
North Macedonia,2019.0,22.563156883150686,,,,
Norway,2019.0,215.49019115068495,8.52298962364425,341.99999999999994,1773.5803787416369,264.5422102739726
Oman,2019.0,216.839212701332,5.373,304.0,970.938630136986,256.5717808219178
Other Africa,2019.0,,3.7388839223337373,687.375,347.79510755241097,441.99256772390237
Other Asia Pacific,2019.0,565.8214648449181,1.366695472148207,357.3299999999999,227.17037533087156,100.71533879796647
Other CIS,2019.0,89.71949589316938,0.25,51.37367728448038,38.927865999999995,7.371848483974125
Other Caribbean,2019.0,612.0736653941404,,,,
Other Europe,2019.0,,1.5932264675192955,355.285693150685,302.2220527884932,122.98107701369864
Other Europe ,2019.0,349.96878669802294,,,,
Other Middle East,2019.0,544.1736478402529,0.19443000000000002,496.0,214.4136986301369,159.0664013612707
Other Northern Africa,2019.0,326.76247835617085,,,,
Other S. & Cent. America,2019.0,,0.7217731198625964,675.0,121.17509724069376,234.2885989453512
Other South America,2019.0,230.48515004585477,,,,
Other Southern Africa,2019.0,58.123444317417395,,,,
Pakistan,2019.0,445.752255030375,,401.4530547945206,,243.46902820223676
Peru,2019.0,262.13641374161955,0.8031766867132752,253.0,143.98168498630136,192.3
Philippines,2019.0,465.0767123287672,,270.93999999999994,,180.18455170999906
Poland,2019.0,682.8751249315069,,581.3794520547946,,545.8599790410958
Portugal,2019.0,247.2423287671233,,329.99999999999994,,223.27238238356165
Qatar,2019.0,372.3567425873316,25.243999999999996,429.0,1736.628885779645,395.86999999999995
Republic of Congo,2019.0,,2.882,,,
Republic of Congo ,2019.0,,,,336.197,
Romania,2019.0,215.11054183561643,0.6,251.62986301369867,74.81534246575342,243.93838356164383
Russian Federation,2019.0,3424.920080728378,107.80423919999998,6676.000000000001,11679.000289002677,5823.835616438356
Saudi Arabia,2019.0,3632.1199344646907,297.578,2904.9999999999995,11832.319242776586,2649.1009174311926
Singapore,2019.0,1309.8575673401542,,1514.0,,1000.0200000000001
Slovakia,2019.0,82.6684109589041,,122.0,,102.62
Slovenia,2019.0,52.0260942739726,,,,
South Africa,2019.0,575.9636125436206,,519.9999999999999,,396.0609863013699
South Korea,2019.0,2767.7980385808223,,3393.4000000000005,,2921.736234136987
South Sudan,2019.0,,3.5,,171.51600000000002,
Spain,2019.0,1264.7547934605295,,1586.4931506849316,,1318.3557260273972
Sri Lanka,2019.0,143.81224753424658,,,,
Sudan,2019.0,,1.4999999999999998,,72.16792800536608,
Sweden,2019.0,266.2364620547945,,454.0,,336.71810958904103
Switzerland,2019.0,216.33344076712325,,68.0,,54.68380821917808
Syria,2019.0,,2.5,,33.6489,
Taiwan,2019.0,957.904004922529,,1083.0,,890.476964109603
Thailand,2019.0,1284.7067860441239,0.25275000000000003,1234.5,474.6076443835617,989.7160000000001
Trinidad & Tobago,2019.0,35.39206274230254,0.24298200000000003,174.99999999999997,82.2212293310117,0.0
Tunisia,2019.0,,0.425,,39.947013698630144,
Turkey,2019.0,1025.3284758672603,,822.0000000000001,,673.0546575342466
Turkmenistan,2019.0,136.92669240874747,0.6,271.1095890410959,254.36493150684933,122.2
US,2019.0,19423.625252054793,68.757,18973.999999999996,17135.419726027394,16563.0
USSR,2019.0,0.0,,0.0,0.0,0.0
Ukraine,2019.0,239.3516756164384,,250.0,,50.408309589041096
United Arab Emirates,2019.0,963.477353846907,97.8,1307.0000000000002,3983.7925228767135,1037.0
United Kingdom,2019.0,1527.8042081844562,2.5,1227.021917808219,1118.0651247241601,1043.6959408496534
Uzbekistan,2019.0,121.3933019855884,0.594,232.0,62.397136986301376,59.98025577914499
Venezuela,2019.0,411.1581102122932,303.805745,1302.9999999999998,1051.0942921770445,135.49398925823735
Vietnam,2019.0,596.9528525749522,4.4,367.0,236.44493150684931,276.4789329488104
Western Africa,2019.0,815.9560897944085,,,,
Yemen,2019.0,,3.0,,94.64931506849317,
Algeria,2020.0,385.3560453551912,12.2,657.0000000000001,1332.2476229508197,584.8178415300546
Angola,2020.0,,7.783000000000001,,1325.076766275847,
Argentina,2020.0,504.314310432592,2.4827074925111905,579.9999999999999,721.0329707797289,417.08525990265036
Australia,2020.0,915.3704414367626,2.3903420957597694,455.95000000000005,454.45225514892365,388.14754098360646
Austria,2020.0,229.82136674863384,,192.7890410958904,,161.87489887978143
Azerbaijan,2020.0,105.09039071038251,7.0,119.99999999999999,703.1304234972678,118.14117486338799
Bahrain,2020.0,,,260.0,,229.7322404371585
Bangladesh,2020.0,171.43953629029656,,48.0,,21.692714426229507
Belarus,2020.0,166.4031233497039,,520.0,,326.3051639344262
Belgium,2020.0,541.150470273224,,775.9999999999999,,544.5128551912569
Brazil,2020.0,2218.497516517641,11.925011329482262,2290.164120510992,3030.2708090011615,1768.6318830631815
Brunei,2020.0,,1.1,,110.02703895373129,
Bulgaria,2020.0,94.80478131147542,,195.0,,97.43304366120218
Canada,2020.0,2121.179263866851,168.087610819228,2065.1334196325397,5130.296403507786,1584.625772578734
Central America,2020.0,386.50255970571743,,,,
Chad,2020.0,,1.5,,126.25528142076502,
Chile,2020.0,345.54018151877426,,242.0,,171.85275256420763
China,2020.0,14403.745989071036,25.96275738,16691.41410958904,3900.701557377049,13823.644997267756
China Hong Kong SAR,2020.0,283.4964911752054,,,,
Colombia,2020.0,331.42495950144786,2.036,421.0,781.0826001092896,354.7439617486339
Croatia,2020.0,58.95945628415299,,,,
Curacao,2020.0,,,319.99999999999994,,0.0
Cyprus,2020.0,43.75853032786885,,,,
Czech Republic,2020.0,181.03330601092898,,174.71506849315065,,121.5257923497268
